ROW_ID,temp_cpu,temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,reset,time_stamp
1,31.88,27.57,25.01,44.94,1001.68,1.49,52.25,185.21,-46.422753,-8.132907,-12.129346,-0.000468,0.019439,0.014569,0.000942,0.000492,-0.00075,20,2016-02-16 10:44:40
2,31.79,27.53,25.01,45.12,1001.72,1.03,53.73,186.72,-48.778951,-8.304243,-12.943096,-0.000614,0.019436,0.014577,0.000218,-5e-06,-0.000235,0,2016-02-16 10:44:50
3,31.66,27.53,25.01,45.12,1001.72,1.24,53.57,186.21,-49.161878,-8.470832,-12.642772,-0.000569,0.019359,0.014357,0.000395,0.0006,-3e-06,0,2016-02-16 10:45:00
4,31.69,27.52,25.01,45.32,1001.69,1.57,53.63,186.03,-49.341941,-8.45738,-12.615509,-0.000575,0.019383,0.014409,0.000308,0.000577,-0.000102,0,2016-02-16 10:45:10
5,31.66,27.54,25.01,45.18,1001.71,0.85,53.66,186.46,-50.056683,-8.122609,-12.678341,-0.000548,0.019378,0.01438,0.000321,0.000691,0.000272,0,2016-02-16 10:45:20
6,31.69,27.55,25.01,45.12,1001.67,0.85,53.53,185.52,-50.246476,-8.343209,-11.938124,-0.000536,0.019453,0.01438,0.000273,0.000494,-5.9e-05,0,2016-02-16 10:45:30
7,31.68,27.53,25.01,45.31,1001.7,0.63,53.55,186.1,-50.447346,-7.937309,-12.188574,-0.00051,0.019264,0.014528,-0.000111,0.00032,0.000222,0,2016-02-16 10:45:41
8,31.66,27.55,25.01,45.34,1001.7,1.49,53.65,186.08,-50.668232,-7.7626,-12.284196,-0.000523,0.019473,0.014298,-4.4e-05,0.000436,0.000301,0,2016-02-16 10:45:50
9,31.67,27.54,25.01,45.2,1001.72,1.22,53.77,186.55,-50.761529,-7.262934,-11.98109,-0.000522,0.019385,0.014286,0.000358,0.000651,0.000187,0,2016-02-16 10:46:01
10,31.67,27.54,25.01,45.41,1001.75,1.63,53.46,185.94,-51.243832,-6.87527,-11.672494,-0.000581,0.01939,0.014441,0.000266,0.000676,0.000356,0,2016-02-16 10:46:10
11,31.68,27.53,25.0,45.16,1001.72,1.32,53.52,186.24,-51.616473,-6.81813,-11.860839,-0.00053,0.019477,0.0145,0.000268,0.001194,0.000106,0,2016-02-16 10:46:20
12,31.67,27.52,25.0,45.48,1001.72,1.51,53.47,186.17,-51.781714,-6.744346,-11.748373,-0.000594,0.01956,0.014452,0.000859,0.001221,0.000264,0,2016-02-16 10:46:30
13,31.63,27.53,25.0,45.2,1001.72,1.55,53.75,186.38,-51.992696,-6.529328,-11.598277,-0.000557,0.019404,0.014487,0.000589,0.001151,2e-06,0,2016-02-16 10:46:40
14,31.69,27.53,25.0,45.28,1001.71,1.07,53.63,186.6,-52.409175,-6.100151,-11.719875,-0.000618,0.019508,0.014344,0.000497,0.00061,-6e-05,0,2016-02-16 10:46:50
15,31.7,27.52,25.0,45.14,1001.72,0.81,53.4,186.32,-52.648488,-6.346955,-11.596047,-0.000559,0.01943,0.01477,-5.3e-05,0.000593,-0.000141,0,2016-02-16 10:47:00
16,31.72,27.53,25.0,45.31,1001.75,1.51,53.34,186.42,-52.850708,-6.043187,-11.744076,-0.00063,0.019482,0.01456,-0.000238,0.000495,0.000156,0,2016-02-16 10:47:11
17,31.71,27.52,25.0,45.14,1001.72,1.82,53.49,186.39,-53.44914,-6.091229,-11.652013,-0.000532,0.019594,0.014647,0.000571,0.00077,0.000331,0,2016-02-16 10:47:20
18,31.67,27.53,25.0,45.23,1001.71,0.46,53.69,186.72,-53.679986,-5.808386,-11.703559,-0.000538,0.019453,0.014314,-0.000187,0.000159,0.000386,0,2016-02-16 10:47:31
19,31.67,27.53,25.0,45.28,1001.71,0.67,53.55,186.61,-54.159015,-5.638712,-11.423986,-0.000526,0.019392,0.014459,-0.000495,9.4e-05,8.4e-05,0,2016-02-16 10:47:40
20,31.69,27.53,25.0,45.21,1001.71,1.23,53.43,186.21,-54.400646,-5.293709,-11.098962,-0.000555,0.019413,0.014334,-0.000338,1.3e-05,4.1e-05,0,2016-02-16 10:47:51
21,31.69,27.51,25.0,45.18,1001.71,1.44,53.58,186.4,-54.609398,-5.355899,-11.370097,-0.00055,0.019408,0.014329,-0.000266,0.000279,-9e-06,0,2016-02-16 10:48:00
22,31.66,27.52,25.0,45.18,1001.73,1.25,53.34,186.5,-54.746114,-5.154653,-11.530727,-0.000611,0.019462,0.0146,0.000139,0.000312,5e-05,0,2016-02-16 10:48:10
23,31.68,27.54,25.0,45.25,1001.72,1.18,53.49,186.69,-55.091416,-4.903022,-11.363629,-0.000587,0.019409,0.014416,-0.000489,8.6e-05,6.5e-05,0,2016-02-16 10:48:21
24,31.67,27.53,24.99,45.3,1001.72,1.34,53.32,186.84,-55.516313,-4.631892,-11.633363,-0.00064,0.019413,0.014505,0.000312,0.000175,0.000308,0,2016-02-16 10:48:30
25,31.65,27.53,25.0,45.4,1001.71,1.36,53.56,187.02,-55.560991,-4.552267,-11.605098,-0.000502,0.019504,0.01451,-0.000101,-2.3e-05,0.000377,0,2016-02-16 10:48:41
26,31.67,27.52,25.0,45.33,1001.72,1.17,53.44,186.95,-56.016359,-4.515119,-11.426983,-0.000537,0.019364,0.014615,0.000147,5.4e-05,0.000147,0,2016-02-16 10:48:50
27,31.74,27.54,25.0,45.27,1001.71,0.88,53.41,186.57,-56.393694,-4.355418,-11.00502,-0.000524,0.019478,0.014388,-0.000125,-0.000193,0.000269,0,2016-02-16 10:49:01
28,31.63,27.52,25.0,45.33,1001.75,0.78,53.84,186.85,-56.524545,-4.301562,-11.220792,-0.00049,0.019383,0.014292,-0.000175,-0.000312,0.000361,0,2016-02-16 10:49:10
29,31.68,27.52,25.0,45.33,1001.73,0.88,53.41,186.62,-56.791585,-4.076016,-11.063999,-0.000601,0.01933,0.014584,-0.000382,-0.000253,0.000132,0,2016-02-16 10:49:20
30,31.67,27.51,25.0,45.21,1001.74,0.86,53.29,186.71,-56.915466,-3.867298,-11.085626,-0.000528,0.019389,0.014378,3.1e-05,-0.00026,6.9e-05,0,2016-02-16 10:49:30
31,31.66,27.52,25.0,45.23,1001.72,0.64,53.57,187.09,-57.662467,-3.478452,-11.118035,-0.000566,0.019343,0.014407,0.0002,0.000184,0.000275,0,2016-02-16 10:49:40
32,31.66,27.52,24.99,45.38,1001.71,1.02,53.41,186.79,-57.995996,-3.396743,-10.854796,-0.000582,0.01946,0.01475,8.2e-05,-0.000222,-2.9e-05,0,2016-02-16 10:49:51
33,31.64,27.52,24.99,45.38,1001.71,0.87,53.54,187.12,-58.317459,-3.005176,-10.932448,-0.000506,0.01946,0.014456,0.000123,2.9e-05,-3.9e-05,0,2016-02-16 10:50:00
34,31.64,27.52,25.0,45.4,1001.68,0.35,53.55,187.03,-58.288685,-3.037251,-10.771802,-0.000555,0.019336,0.0145,0.000418,-5.3e-05,0.00016,0,2016-02-16 10:50:11
35,31.71,27.52,24.99,45.39,1001.66,1.47,53.48,187.33,-58.508255,-2.512363,-10.999854,-0.000637,0.019419,0.014416,0.000461,0.000641,0.000109,0,2016-02-16 10:50:20
36,31.71,27.51,24.99,45.31,1001.7,1.82,53.14,187.53,-58.755918,-2.485457,-11.232254,-0.000566,0.019294,0.014511,-0.000225,-3e-06,2.5e-05,0,2016-02-16 10:50:30
37,31.67,27.52,24.99,45.45,1001.71,1.37,53.3,187.49,-58.952272,-2.182821,-11.174563,-0.000567,0.019349,0.014422,0.000383,0.000363,0.000154,0,2016-02-16 10:50:40
38,31.68,27.51,24.99,45.28,1001.67,1.68,53.26,187.54,-58.805144,-2.154041,-11.150821,-0.000572,0.019424,0.014507,-8.1e-05,8.8e-05,-0.000298,0,2016-02-16 10:50:50
39,31.69,27.5,24.99,45.25,1001.67,0.83,53.58,187.79,-59.221472,-1.854934,-11.089133,-0.000573,0.019371,0.014468,0.000238,-0.00014,-7.5e-05,0,2016-02-16 10:51:00
40,31.67,27.51,24.99,45.23,1001.68,1.37,53.34,187.62,-59.579343,-1.669244,-10.793888,-0.000626,0.01928,0.014274,-0.000316,-0.00053,-6e-06,0,2016-02-16 10:51:10
41,31.72,27.51,24.99,45.28,1001.69,1.0,53.3,187.45,-59.663124,-1.835046,-10.913431,-0.000618,0.019254,0.014578,3.5e-05,-0.000203,4e-06,0,2016-02-16 10:51:21
42,31.74,27.53,24.99,45.37,1001.68,1.5,53.23,188.03,-60.081934,-1.025827,-10.908769,-0.000526,0.019321,0.014529,-0.000161,-0.000328,-2.7e-05,0,2016-02-16 10:51:30
43,31.68,27.53,24.99,45.37,1001.69,1.44,53.49,188.14,-60.414147,-0.653709,-10.911507,-0.000595,0.019512,0.01456,-0.000119,-9.8e-05,0.000316,0,2016-02-16 10:51:41
44,31.64,27.51,24.99,45.25,1001.71,1.54,53.51,188.19,-60.414693,-0.534433,-10.921089,-0.000528,0.01952,0.014323,-0.000565,-0.000152,-6.4e-05,0,2016-02-16 10:51:50
45,31.64,27.52,24.99,45.48,1001.68,1.44,53.18,188.44,-60.507836,-0.083627,-11.094679,-0.00053,0.019391,0.014496,-0.000226,0.000231,-0.000183,0,2016-02-16 10:52:01
46,31.67,27.51,24.99,45.31,1001.69,1.63,53.21,188.56,-60.756797,0.183664,-11.103069,-0.000563,0.019417,0.014394,-0.000181,0.000195,8e-06,0,2016-02-16 10:52:10
47,31.66,27.53,24.99,45.27,1001.68,1.67,53.39,188.93,-61.040134,0.333804,-11.246056,-0.000563,0.019403,0.01431,-3.1e-05,0.000314,-0.000102,0,2016-02-16 10:52:21
48,31.73,27.52,24.99,45.42,1001.7,1.79,53.35,188.4,-61.298572,0.340379,-10.936154,-0.000559,0.019253,0.01432,0.000172,-9.8e-05,-0.000183,0,2016-02-16 10:52:30
49,31.68,27.51,24.99,45.48,1001.69,1.06,53.27,188.83,-61.520747,0.50909,-11.18213,-0.000559,0.019223,0.014434,0.000159,0.00026,-0.000297,0,2016-02-16 10:52:41
50,31.7,27.52,24.99,45.46,1001.71,1.24,53.25,188.69,-61.617325,0.691158,-11.056095,-0.000521,0.019449,0.014607,-0.0001,0.000196,-0.000159,0,2016-02-16 10:52:50
51,31.64,27.51,24.99,45.5,1001.7,1.09,53.18,189.09,-61.843389,1.223718,-11.3274,-0.000561,0.019433,0.014704,0.000534,-7.1e-05,6.5e-05,0,2016-02-16 10:53:01
52,31.7,27.52,24.99,45.35,1001.71,1.11,53.56,189.04,-61.865622,1.514331,-11.007396,-0.000532,0.019352,0.014327,-0.000454,-0.000491,-5.8e-05,0,2016-02-16 10:53:10
53,31.65,27.52,24.99,45.44,1001.7,1.64,53.49,189.23,-61.645398,1.637205,-11.053921,-0.000519,0.01941,0.014305,8.3e-05,-0.000357,0.000111,0,2016-02-16 10:53:20
54,31.69,27.52,24.99,45.36,1001.69,0.87,53.42,189.42,-61.943354,1.99976,-10.809528,-0.000548,0.019326,0.014534,0.000455,0.000148,-4e-05,0,2016-02-16 10:53:31
55,31.67,27.52,24.99,45.28,1001.67,1.83,53.42,189.23,-62.021602,1.938297,-10.869058,-0.000519,0.019448,0.014237,-0.000231,3e-06,-0.000209,0,2016-02-16 10:53:40
56,31.67,27.52,24.99,45.38,1001.71,1.64,53.24,189.09,-62.488194,2.490712,-10.208371,-0.000544,0.019462,0.014442,-6.3e-05,0.000172,-0.000147,0,2016-02-16 10:53:51
57,31.66,27.52,24.99,45.35,1001.73,1.4,53.48,189.17,-62.695395,2.535722,-10.568608,-0.000586,0.019366,0.014394,-0.000591,-0.000573,-0.000166,0,2016-02-16 10:54:00
58,31.67,27.52,24.99,45.6,1001.69,1.82,53.14,189.57,-62.63983,3.079566,-10.657401,-0.000502,0.019421,0.014514,-0.000465,-4.2e-05,1.3e-05,0,2016-02-16 10:54:11
59,31.7,27.53,24.99,45.32,1001.71,0.39,53.53,190.12,-62.783031,3.416994,-10.691196,7e-05,0.019345,0.014478,4.9e-05,-0.000225,-0.000283,0,2016-02-16 10:54:20
60,31.68,27.51,24.99,45.35,1001.72,0.39,53.52,190.13,-62.944956,3.97232,-10.616131,-0.00047,0.019492,0.014448,0.000216,1e-05,-0.000183,0,2016-02-16 10:54:31
61,31.68,27.52,24.99,45.37,1001.71,1.2,53.16,189.95,-63.178827,4.320189,-10.573183,-0.000571,0.019396,0.014414,-0.000574,-0.000469,7.1e-05,0,2016-02-16 10:54:40
62,31.72,27.51,24.99,45.3,1001.71,1.6,53.3,190.63,-63.036324,4.58182,-10.815879,-2.8e-05,0.019359,0.014618,-0.000134,-0.000302,2.5e-05,0,2016-02-16 10:54:51
63,31.65,27.52,24.99,45.45,1001.72,1.32,53.56,190.4,-63.020136,4.864957,-10.27532,-0.000532,0.019319,0.014343,-0.000182,-2e-05,-6e-06,0,2016-02-16 10:55:00
64,31.69,27.51,24.99,45.33,1001.72,1.09,53.39,190.42,-63.613122,5.252762,-10.262126,-0.000452,0.019363,0.014258,-0.000806,-0.000451,2.1e-05,0,2016-02-16 10:55:11
65,31.68,27.51,24.99,45.44,1001.73,0.9,53.32,190.63,-63.62163,5.403162,-10.033012,-0.000484,0.019374,0.014527,8.6e-05,-4.6e-05,-9.4e-05,0,2016-02-16 10:55:20
66,31.69,27.53,24.99,45.4,1001.74,1.31,53.32,190.7,-63.360742,5.734181,-10.157549,-0.000528,0.019422,0.014383,-0.000176,-0.000604,-1.1e-05,0,2016-02-16 10:55:30
67,31.66,27.53,24.99,45.48,1001.72,1.01,53.42,190.47,-63.514023,6.182122,-9.748563,-0.000578,0.019453,0.014532,-0.000606,-0.000335,-2.8e-05,0,2016-02-16 10:55:40
68,31.66,27.54,24.99,45.41,1001.71,1.55,53.14,190.93,-63.297807,6.616205,-10.029913,-0.000607,0.019354,0.014576,0.000202,0.00018,-0.000146,0,2016-02-16 10:55:50
69,31.66,27.51,24.99,45.3,1001.7,1.31,53.3,190.85,-63.65441,6.730345,-9.636252,-0.000566,0.019425,0.014416,-0.00012,0.000222,-0.000108,0,2016-02-16 10:56:01
70,31.73,27.53,24.99,45.45,1001.74,1.19,53.45,191.29,-63.617438,7.339913,-9.966973,-0.000455,0.01933,0.014589,-0.000156,0.000101,-0.000274,0,2016-02-16 10:56:10
71,31.7,27.52,24.99,45.5,1001.74,1.44,53.39,191.19,-63.470821,7.679003,-9.81416,-0.000552,0.019322,0.014416,5.4e-05,0.000235,-0.000165,0,2016-02-16 10:56:21
72,31.71,27.51,24.99,45.33,1001.76,0.66,53.4,192.03,-63.329559,8.100595,-10.100557,-0.000572,0.019451,0.014546,0.000254,-4.9e-05,0.00017,0,2016-02-16 10:56:30
73,31.68,27.52,24.99,45.16,1001.73,1.07,53.3,191.94,-62.987071,8.624484,-9.710957,-0.000502,0.0194,0.014634,-0.00027,0.000141,0.000137,0,2016-02-16 10:56:41
74,31.68,27.51,24.99,45.41,1001.73,0.98,53.43,192.07,-63.088279,8.919251,-9.787953,-0.000517,0.019363,0.014427,-4.2e-05,-0.000298,-0.000154,0,2016-02-16 10:56:50
75,31.68,27.52,24.99,45.45,1001.73,1.07,53.41,192.15,-63.135427,9.212706,-9.689504,-0.001052,0.019468,0.014424,-0.001163,-0.000701,9.5e-05,0,2016-02-16 10:57:01
76,31.66,27.52,24.99,45.39,1001.76,1.28,53.58,192.38,-63.240585,9.437202,-9.797984,-0.000592,0.019386,0.014329,-0.00043,-0.000465,0.000146,0,2016-02-16 10:57:10
77,31.71,27.53,24.99,45.44,1001.76,1.46,53.23,192.11,-63.155155,9.471646,-9.504541,-0.000536,0.019413,0.014478,-0.00045,-0.000502,0.000116,0,2016-02-16 10:57:20
78,31.69,27.49,24.99,45.66,1001.76,1.27,53.32,192.42,-63.120769,9.913382,-9.395503,-0.000521,0.019387,0.014405,-0.00024,0.000161,0.00012,0,2016-02-16 10:57:30
79,31.69,27.52,24.99,45.43,1001.75,1.4,53.29,192.35,-63.000719,10.270535,-9.235694,-0.000576,0.019407,0.014528,-0.000884,-0.000531,2.8e-05,0,2016-02-16 10:57:41
80,31.65,27.52,24.99,45.37,1001.74,1.3,53.32,192.92,-62.834253,10.763279,-9.518,-0.000567,0.019369,0.01457,-0.000461,-0.000464,8.5e-05,0,2016-02-16 10:57:50
81,31.65,27.52,24.99,45.36,1001.72,0.78,53.32,192.93,-62.681477,11.351176,-9.139544,-0.000492,0.019435,0.014531,-0.000678,-0.000275,3.4e-05,0,2016-02-16 10:58:01
82,31.69,27.53,24.99,45.55,1001.73,1.12,53.26,193.24,-62.839823,11.700741,-9.133119,-0.000632,0.019469,0.014336,-0.000338,-0.000116,6.3e-05,0,2016-02-16 10:58:10
83,31.7,27.52,24.99,45.35,1001.74,0.71,53.54,193.39,-62.616046,12.115363,-9.201331,-0.000534,0.019367,0.014251,-3.1e-05,0.000266,0.000159,0,2016-02-16 10:58:21
84,31.7,27.51,24.99,45.47,1001.74,1.11,53.2,193.68,-62.339935,12.483943,-8.72944,-0.000546,0.019357,0.014529,-0.000261,-4.5e-05,8e-05,0,2016-02-16 10:58:30
85,31.64,27.52,24.99,45.27,1001.7,1.6,52.97,193.44,-62.418241,12.527765,-8.607955,-0.001127,0.019504,0.014731,-0.000109,-0.000457,0.000112,0,2016-02-16 10:58:40
86,31.67,27.51,24.99,45.35,1001.72,0.79,53.25,193.54,-62.239202,13.031055,-8.516409,-0.0005,0.019321,0.014536,8.7e-05,-0.00031,0.000139,0,2016-02-16 10:58:50
87,31.71,27.52,24.99,45.37,1001.78,1.83,53.07,194.08,-61.832195,13.682833,-8.54479,-0.000532,0.019368,0.014369,-1.4e-05,-2.3e-05,0.000111,0,2016-02-16 10:59:00
88,31.69,27.51,24.99,45.48,1001.77,1.42,53.33,194.2,-61.859855,13.831612,-8.619835,-0.00058,0.019401,0.014396,-0.00038,-4.4e-05,0.000287,0,2016-02-16 10:59:10
89,31.72,27.51,24.99,45.6,1001.78,1.1,53.24,194.43,-61.541383,14.202651,-8.751681,-0.000577,0.019377,0.014332,0.000146,4e-05,-1.7e-05,0,2016-02-16 10:59:20
90,31.65,27.52,24.99,45.48,1001.79,1.07,53.35,194.4,-61.438779,14.429753,-8.657991,-0.000522,0.019421,0.014608,-0.000519,-0.000431,-0.000244,0,2016-02-16 10:59:31
91,31.7,27.51,24.99,45.39,1001.8,1.59,53.02,194.65,-61.334751,14.831891,-8.372044,-0.000537,0.019361,0.014609,-0.000324,-0.000299,6.6e-05,0,2016-02-16 10:59:40
92,31.68,27.51,24.99,45.42,1001.8,1.06,53.23,194.78,-61.158981,15.32445,-8.289516,-0.000512,0.019326,0.014315,-0.000204,-0.000255,0.000173,0,2016-02-16 10:59:51
93,31.63,27.51,24.99,45.47,1001.82,1.0,53.35,194.84,-61.02191,15.402824,-8.381703,8.5e-05,0.019409,0.01458,-0.000106,-0.000164,3e-06,0,2016-02-16 11:00:00
94,31.64,27.52,24.99,45.36,1001.83,0.62,53.35,195.36,-60.568084,16.093548,-8.350341,-0.000488,0.019365,0.014376,-8.5e-05,8e-06,-2.7e-05,0,2016-02-16 11:00:11
95,31.72,27.51,24.99,45.49,1001.84,1.6,52.94,195.59,-60.04166,16.199274,-8.400341,-0.000528,0.019357,0.014633,0.000387,8.8e-05,-0.00011,0,2016-02-16 11:00:20
96,31.72,27.52,24.99,45.43,1001.84,1.83,53.05,196.06,-59.813702,17.077185,-7.993208,-0.000488,0.019333,0.01444,0.000204,-0.000185,-0.000181,0,2016-02-16 11:00:31
97,31.73,27.52,24.99,45.47,1001.86,1.29,53.34,195.75,-59.559781,17.221404,-7.387743,-0.000548,0.019332,0.014389,-0.000315,-8.9e-05,-0.0003,0,2016-02-16 11:00:40
98,31.68,27.51,24.99,45.39,1001.84,1.16,53.25,195.98,-59.232651,17.488019,-7.670808,-0.000408,0.019256,0.014498,-0.000388,-0.000294,-6.8e-05,0,2016-02-16 11:00:50
99,31.73,27.53,24.99,45.37,1001.85,0.74,53.12,196.44,-59.08463,17.828829,-7.772121,-0.000544,0.019336,0.014516,-0.000139,-5e-06,8.2e-05,0,2016-02-16 11:01:01
3:50
30584,32.24,28.09,25.59,45.05,1008.19,1.07,51.98,167.43,-39.047076,-5.453416,6.621703,-0.000613,0.018886,0.014522,0.000436,0.000388,0.000353,0,2016-02-20 00:24:00
30585,32.28,28.09,25.59,44.96,1008.17,0.96,51.83,167.51,-38.680735,-5.433996,6.423014,-0.000569,0.018522,0.014492,-4.7e-05,-8e-06,0.000178,0,2016-02-20 00:24:11
30586,32.3,28.09,25.59,45.03,1008.12,1.57,52.03,167.15,-38.919666,-5.564338,6.814963,-0.000701,0.018954,0.014707,0.000249,0.000162,4.1e-05,0,2016-02-20 00:24:20
30587,32.24,28.1,25.59,45.01,1008.13,1.48,52.08,166.83,-38.879333,-5.821476,6.843067,-0.000682,0.018953,0.01469,-0.000154,8.1e-05,0.000389,0,2016-02-20 00:24:31
30588,32.28,28.1,25.59,44.96,1008.12,1.71,51.82,167.01,-38.943011,-5.933832,6.485664,-0.000638,0.018648,0.014706,-5.8e-05,-0.00018,0.000267,0,2016-02-20 00:24:40
30589,32.28,28.08,25.58,45.04,1008.13,1.2,51.77,167.19,-38.811981,-5.71594,6.630487,-0.000169,0.018772,0.014638,1.2e-05,9.1e-05,6.4e-05,0,2016-02-20 00:24:51
30590,32.33,28.1,25.58,45.12,1008.11,1.68,52.07,167.72,-38.960421,-5.745349,6.26785,-0.000626,0.018692,0.014819,-1.6e-05,0.000175,-9.1e-05,0,2016-02-20 00:25:00
30591,32.3,28.1,25.59,45.12,1008.14,1.24,51.99,167.67,-39.02053,-5.583826,6.117579,-0.00064,0.018913,0.014604,-0.00011,-0.00062,-0.000192,0,2016-02-20 00:25:11
30592,32.26,28.11,25.59,45.1,1008.12,1.37,51.88,168.23,-39.074162,-5.470525,5.967471,-0.00063,0.018698,0.014758,0.000122,-9.6e-05,-8.6e-05,0,2016-02-20 00:25:20
30593,32.28,28.1,25.59,45.01,1008.14,1.42,51.68,167.76,-39.087995,-5.793187,6.100751,-0.000668,0.018936,0.014893,-0.00046,-0.00055,-0.000154,0,2016-02-20 00:25:30
30594,32.29,28.11,25.59,45.0,1008.13,1.63,51.95,167.69,-39.133994,-5.666978,6.127433,-0.000603,0.018831,0.014848,7e-06,-0.000254,-0.000292,0,2016-02-20 00:25:41
30595,32.24,28.11,25.59,45.04,1008.11,1.32,52.02,167.75,-39.073676,-5.95783,5.881316,-0.000652,0.018739,0.014695,0.00028,0.000279,-0.00015,0,2016-02-20 00:25:50
30596,32.29,28.11,25.59,45.11,1008.12,1.35,51.72,167.58,-39.070935,-5.953021,6.065629,-0.000674,0.018848,0.014898,0.000142,0.000567,-0.000116,0,2016-02-20 00:26:01
30597,32.29,28.11,25.59,45.04,1008.1,1.87,52.16,167.72,-39.386513,-6.199296,5.973472,-0.000607,0.01892,0.014722,0.000187,0.000697,-0.000236,0,2016-02-20 00:26:10
30598,32.3,28.09,25.59,45.0,1008.1,1.39,51.9,167.48,-39.413671,-6.256684,6.140779,-0.000621,0.01867,0.014657,0.000424,0.000773,5e-06,0,2016-02-20 00:26:20
30599,32.27,28.1,25.59,44.88,1008.07,0.93,51.84,167.55,-39.331018,-6.264388,5.830018,-7.2e-05,0.018887,0.014794,0.000504,0.000363,6.2e-05,0,2016-02-20 00:26:31
30600,32.33,28.09,25.59,44.98,1008.06,1.31,51.54,168.04,-39.615592,-6.106901,5.643172,-0.000661,0.018497,0.01488,0.000103,0.000442,4.2e-05,0,2016-02-20 00:26:40
30601,32.29,28.11,25.58,45.2,1008.08,1.22,51.76,167.8,-39.431208,-6.064487,5.894368,-0.000623,0.01859,0.014686,0.00025,0.000328,-7.6e-05,0,2016-02-20 00:27:00
30602,32.31,28.1,25.58,44.98,1008.08,1.47,52.03,167.82,-39.494776,-6.198951,5.943744,-0.000599,0.01894,0.01466,9e-06,0.000612,4.3e-05,0,2016-02-20 00:27:10
30603,32.28,28.08,25.58,45.19,1008.07,1.5,51.8,167.33,-39.524631,-6.62734,5.954456,-0.000726,0.01875,0.014756,0.00052,0.00034,-0.000211,0,2016-02-20 00:27:20
30604,32.28,28.11,25.58,45.17,1008.09,0.97,51.64,167.26,-39.500782,-6.732952,5.883666,-0.000683,0.018513,0.01468,0.000518,0.000491,-0.000117,0,2016-02-20 00:27:30
30605,32.29,28.09,25.58,44.95,1008.07,1.89,52.24,167.53,-39.713122,-6.696337,5.785409,-0.000609,0.018873,0.014662,7.8e-05,0.000271,-0.000309,0,2016-02-20 00:27:41
30606,32.3,28.1,25.58,45.05,1008.09,1.23,51.93,168.0,-39.774979,-6.573999,5.548385,-0.000661,0.018519,0.01478,0.000989,0.000941,-0.000147,0,2016-02-20 00:27:50
30607,32.24,28.08,25.58,45.13,1008.09,1.77,52.04,167.69,-40.205308,-6.725774,5.729044,-0.000636,0.018879,0.014592,1.9e-05,0.000106,-0.000301,0,2016-02-20 00:28:01
30608,32.21,28.08,25.58,44.92,1008.13,1.26,51.86,167.65,-40.321294,-7.165912,5.612131,-0.000652,0.018799,0.014671,0.00026,0.000293,2.8e-05,0,2016-02-20 00:28:10
30609,32.29,28.1,25.58,45.16,1008.1,1.64,51.66,167.74,-40.505166,-6.964466,5.481549,-0.000663,0.018661,0.014762,-0.000181,7.4e-05,-0.000104,0,2016-02-20 00:28:30
30610,32.29,28.09,25.58,45.04,1008.08,1.26,51.92,167.65,-40.565574,-6.905589,5.674448,-0.000629,0.018777,0.014688,-0.000227,1e-06,0.000152,0,2016-02-20 00:28:40
30611,32.27,28.09,25.58,45.08,1008.1,1.97,52.08,168.2,-40.825099,-6.900221,5.237425,-0.000633,0.01868,0.014501,-2e-05,-0.000335,-2.1e-05,0,2016-02-20 00:28:50
30612,32.26,28.09,25.58,45.14,1008.13,2.01,51.91,168.14,-40.770625,-7.068966,5.123711,-0.000705,0.018801,0.014806,0.000204,-0.000283,5.6e-05,0,2016-02-20 00:29:00
30613,32.26,28.1,25.58,45.0,1008.09,0.83,51.8,167.79,-41.002603,-7.626328,5.084432,-0.000657,0.019078,0.014722,-9.5e-05,-0.000278,-0.000107,0,2016-02-20 00:29:10
30614,32.21,28.09,25.58,45.09,1008.08,1.44,51.79,167.47,-41.270412,-7.827258,5.250364,-0.000694,0.018875,0.014638,-0.000732,-0.000147,1.6e-05,0,2016-02-20 00:29:20
30615,32.3,28.09,25.58,45.11,1008.09,1.47,51.47,167.53,-41.327432,-7.77052,5.360749,-0.00065,0.01879,0.014969,-0.000334,-0.000402,-0.000161,0,2016-02-20 00:29:31
30616,32.28,28.08,25.58,45.02,1008.09,1.23,51.84,167.09,-41.504358,-7.952543,5.632356,-0.000697,0.01886,0.014791,-0.000981,-0.000436,-0.000106,0,2016-02-20 00:29:40
30617,32.27,28.09,25.58,45.02,1008.09,1.36,51.81,167.44,-41.615537,-8.029276,5.330906,-0.00064,0.018711,0.014983,-0.000866,-0.000753,-0.000225,0,2016-02-20 00:29:51
30618,32.32,28.09,25.58,45.1,1008.05,1.42,51.77,167.62,-41.772063,-8.30578,4.730852,-0.000617,0.018772,0.014687,-0.000472,-0.000277,-0.000391,0,2016-02-20 00:30:00
30619,32.26,28.08,25.58,45.05,1008.11,2.0,51.87,168.2,-42.537985,-8.2448,4.782281,-0.000686,0.018626,0.014668,0.000157,0.000321,-4.4e-05,0,2016-02-20 00:30:11
30620,32.29,28.07,25.58,45.22,1008.11,1.47,51.8,167.74,-42.76358,-8.735429,4.923352,-0.000681,0.018793,0.014723,-0.000227,-0.000464,-8.9e-05,0,2016-02-20 00:30:20
